Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
ERR579146_1	(1, 0.007647868131022522)	(2, 0.025699496302311522)	(3, 0.006860776823090591)	(4, 0.0001458370815786684)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.00040748596323451463)	(34, 0.00029489115760392506)	(36, 0.0008557205227924808)	(38, 0.0077175696773652686)	(40, 0.012590243932464305)	(42, 0.0030089621390422317)	(44, 0.006711722747065335)	(46, 0.0021350119810524173)	(48, 0.0023816482219575184)	(50, 0.0019752345902052)	(52, 0.00393652887114185)	(54, 0.0034979452949236494)	(56, 0.0059610907095280705)	(58, 0.0004900554873636136)	(60, 0.000977966311762835)	(62, 0.0004578855428977309)	(64, 0.0004246432669496521)	(66, 0.002251896112611791)	(68, 0.005053898275590178)	(70, 0.007194271914053576)	(72, 0.0012975210934572702)	(74, 0.0025264129720539907)	(76, 0.0003442184057849452)	(78, 0.00014154775564988403)	(80, 0.00010401615377302083)	(82, 0.0009650983339764821)	(84, 0.0030057451445956434)	(86, 0.0005554677077775752)	(88, 0.00013940309268549184)	(90, 0.0010873441229468364)	(92, 0.00029596348908612116)	(94, 0.0005018511336677706)	(96, 0.0007699340042167935)	(98, 0.0009447240358147562)	(100, 2.8952950019294457e-05)
ERR579146_2	(1, 0.046003020586212306)	(2, 0.7497570150477918)	(3, 0.02831598511886998)	(4, 0.025261985057575514)	(5, 0.019647257416796782)	(6, 0.003446473383778237)	(7, 0.0012224578897035438)	(8, 4.5037922252235825e-05)	(9, 1.2867977786353092e-05)	(10, 4.289325928784364e-06)	(12, 0.0)	(14, 1.072331482196091e-06)	(16, 0.3606111371532769)	(18, 0.0)	(20, 1.822963519733355e-05)	(22, 0.0)	(24, 5.897823152078501e-05)	(26, 0.0013607886509068396)	(28, 0.001576327278828254)	(30, 0.00033135042799859214)	(32, 0.003423954422652119)	(34, 0.006634514880347216)	(36, 0.01099032536102774)	(38, 0.005516073144416693)	(40, 0.0053595127480160635)	(42, 0.00778298189777923)	(44, 0.004242143343567736)	(46, 0.0212053550604277)	(48, 0.010174281103076513)	(50, 0.0033242275948078825)	(52, 0.0034807879912085115)	(54, 0.0044930689104016215)	(56, 0.013136060656902116)	(58, 0.01858886624386924)	(60, 0.01296770461419733)	(62, 0.008562566885335788)	(64, 0.0006423265578354586)	(66, 0.0028566910685703865)	(68, 0.004647484643837859)	(70, 0.0036684460005928276)	(72, 0.00016084972232941367)	(74, 0.003425026754134315)	(76, 0.013501725692330983)	(78, 0.013310850688500079)	(80, 0.009383972800697993)	(82, 0.002315163670061361)	(84, 0.0006551945356218117)	(86, 0.00021982795385019866)	(88, 0.0004246432669496521)	(90, 0.00046646419475529965)	(92, 0.0008632268431678534)	(94, 6.970154634274592e-05)	(96, 0.0018326145030731196)	(98, 0.0001083054797018052)	(100, 5.361657410980455e-06)
ERR579147_1	(1, 0.010673015870868269)	(2, 0.03361401561085986)	(3, 0.006939281649830735)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 9.106668831798864e-06)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 1.5611432283083766e-05)	(26, 0.0)	(28, 1.3009526902569805e-06)	(30, 0.0)	(32, 0.00015221146476006675)	(34, 0.00030832578759090436)	(36, 5.3339060300536197e-05)	(38, 0.0016912384973340746)	(40, 0.0022324348164809785)	(42, 0.0008495221067378083)	(44, 0.0015377260798837512)	(46, 9.36685936985026e-05)	(48, 0.0024457910576831236)	(50, 0.0020463985817742304)	(52, 0.0003668686586524685)	(54, 0.0007103201688803114)	(56, 0.004310056262821376)	(58, 0.000270598159573452)	(60, 0.001670423254289963)	(62, 0.002136164317401962)	(64, 0.00010277526253030147)	(66, 0.0022337357691712355)	(68, 0.005324799361221821)	(70, 0.007462264631314041)	(72, 0.0028477854389725304)	(74, 5.203810761027922e-05)	(76, 0.0)	(78, 0.0004774496373243119)	(80, 0.000535992508385876)	(82, 0.0006504763451284902)	(84, 0.004440151531847075)	(86, 0.0016522099166263653)	(88, 0.0018616632997577392)	(90, 0.0005203810761027922)	(92, 0.0007025144527387694)	(94, 7.805716141541883e-06)	(96, 0.0003564610371304127)	(98, 0.0011734593266117964)	(100, 2.341714842462565e-05)
ERR579147_2	(1, 0.04880133731691985)	(2, 0.06300774069452608)	(3, 0.0552410531336919)	(4, 0.048249733376250895)	(5, 0.04274149968570284)	(6, 0.001475280350751416)	(7, 0.00022376386272420065)	(8, 0.0001222895528841562)	(9, 3.642667532719546e-05)	(10, 4.553334415899432e-05)	(12, 1.3009526902569805e-06)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.00016001718090160862)	(28, 0.0011045088340281765)	(30, 0.0016808308758120187)	(32, 0.002487421543771347)	(34, 0.002875105445467927)	(36, 0.002328705315559995)	(38, 0.0019592347515270127)	(40, 0.0023534234166748776)	(42, 0.0035828237089677245)	(44, 0.0020633109667475714)	(46, 0.0007311354119244231)	(48, 0.0010251507199225006)	(50, 0.0011097126447892043)	(52, 0.0033109245967040154)	(54, 0.0017640918479884659)	(56, 0.011703370401551798)	(58, 0.015474832250606784)	(60, 0.010741966363451889)	(62, 0.009841707101794057)	(64, 0.002905027357343838)	(66, 0.0009470935585070819)	(68, 9.627049907901657e-05)	(70, 0.00016912384973340747)	(72, 3.7727628017452434e-05)	(74, 0.0005555067987397307)	(76, 0.006793574948521952)	(78, 0.005690367067184033)	(80, 0.0035802218035872104)	(82, 0.0017927128071741193)	(84, 0.000805289715269071)	(86, 0.00029011244992730665)	(88, 0.0006075449063500099)	(90, 0.0010589754898691823)	(92, 0.00030962674028116137)	(94, 0.0008209011475521548)	(96, 0.0015065032153175836)	(98, 0.0012307012449831037)	(100, 0.0002523848219098542)
ERR579148_1	(1, 0.01027018269072744)	(2, 0.05249936118805194)	(3, 4.067015585617127e-05)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0003476329988658449)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 9.683370441945542e-07)	(32, 0.0)	(34, 3.679680767939305e-05)	(36, 0.0015231941705180336)	(38, 0.006384246132374695)	(40, 4.64801781213386e-05)	(42, 0.002002521007394338)	(44, 0.004816508457823712)	(46, 0.007223794349691374)	(48, 0.0007930680391953398)	(50, 0.004253904635146676)	(52, 0.00341919810305097)	(54, 0.0015164158112086718)	(56, 0.000564540496765425)	(58, 0.0008114664430350362)	(60, 0.0010458040077301184)	(62, 0.0035818787264756554)	(64, 0.0008414848914050675)	(66, 0.0011687828123428266)	(68, 0.004938518925392226)	(70, 0.007369044906320556)	(72, 0.0024314943179725252)	(74, 0.0022436369313987817)	(76, 0.0)	(78, 0.000742714512897223)	(80, 8.908700806589898e-05)	(82, 0.0)	(84, 0.0006962343347758844)	(86, 0.001791423531759925)	(88, 0.002643560130651133)	(90, 0.004639302778736108)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR579148_2	(1, 0.08667003880358937)	(2, 0.044981192376925425)	(3, 0.04808955428878995)	(4, 0.0481863879932094)	(5, 0.042089737962960484)	(6, 0.02310452187448206)	(7, 0.001342115143253652)	(8, 0.00029243778734675533)	(9, 0.0016151861897165162)	(10, 0.0017013681866498314)	(12, 0.0006468491455219621)	(14, 0.0007717646242230596)	(16, 0.0003079311800538682)	(18, 0.00013847219731982123)	(20, 3.0986785414225734e-05)	(22, 0.0017730251279202284)	(24, 0.003000876499958923)	(26, 0.001826283665350929)	(28, 0.006361006043314026)	(30, 0.004818445131912101)	(32, 0.004825223491221463)	(34, 0.003021211577887009)	(36, 0.004823286817133074)	(38, 0.00486492531003344)	(40, 0.018004290662709345)	(42, 0.01091219015102843)	(44, 0.007928743717865009)	(46, 0.0069759000663775685)	(48, 0.009910929647331262)	(50, 0.0014786506664850841)	(52, 0.004296511465091237)	(54, 0.0027936523725012887)	(56, 0.010762097909178274)	(58, 0.017273196194342456)	(60, 0.01804399248152132)	(62, 0.021199802908551373)	(64, 0.008514587629602714)	(66, 0.010983847092298826)	(68, 0.007067892085576051)	(70, 0.008130157823057477)	(72, 0.001759468409301505)	(74, 0.002521549663082619)	(76, 0.00429941647622382)	(78, 0.007617907526678557)	(80, 0.0024285893068399416)	(82, 0.003513126796337842)	(84, 0.0014912390480596133)	(86, 0.000616830697151931)	(88, 0.0)	(90, 0.0006700892345826314)	(92, 0.000940255269912912)	(94, 0.0)	(96, 0.00385494977293852)	(98, 0.0017323549720640573)	(100, 0.0014302338142753563)
ERR579149_1	(1, 0.04980137675051)	(2, 12.960312593600518)	(3, 0.0)	(4, 0.0)	(5, 0.00013113907928826102)	(6, 0.003126355650232143)	(7, 0.0)	(8, 0.0)	(9, 8.917457391601749e-05)	(10, 0.0)	(12, 0.0)	(14, 0.0016497296174463234)	(16, 3.409616061494786e-05)	(18, 0.0)	(20, 0.0)	(22, 7.081510281566095e-05)	(24, 0.002370994553531759)	(26, 0.0)	(28, 0.000797325602072627)	(30, 0.004988530576125448)	(32, 0.002764411791396542)	(34, 2.6227815857652203e-06)	(36, 0.00020719974527545236)	(38, 0.0)	(40, 0.003430598314180908)	(42, 0.0012772946322676623)	(44, 0.0)	(46, 9.17973555017827e-05)	(48, 0.0026883511254093507)	(50, 0.003677139783242839)	(52, 0.0)	(54, 0.0005953714199687049)	(56, 0.0007370016256000269)	(58, 7.86834475729566e-06)	(60, 0.00010228848184484359)	(62, 1.0491126343060881e-05)	(64, 0.0)	(66, 0.0023578806456029332)	(68, 0.0008235534179302791)	(70, 0.0008130622915872182)	(72, 0.00178873704149188)	(74, 0.00022818199796157413)	(76, 0.0007343788440142616)	(78, 2.6227815857652203e-06)	(80, 0.0004275133984797309)	(82, 5.2455631715304405e-06)	(84, 0.0011540238977366967)	(86, 3.671894220071308e-05)	(88, 0.0009992797841765488)	(90, 0.002211004876800081)	(92, 1.573668951459132e-05)	(94, 7.86834475729566e-06)	(96, 0.00024129590589040028)	(98, 0.0)	(100, 0.00046160955909467873)
ERR579149_2	(1, 0.11826646726532532)	(2, 0.02761789009810777)	(3, 0.02313293358644924)	(4, 0.027213981733899925)	(5, 0.061472754807165235)	(6, 0.01347060622449017)	(7, 0.020698992274859117)	(8, 0.02298605781764639)	(9, 0.011262224129275855)	(10, 0.01790835266760492)	(12, 0.008996140839174705)	(14, 0.021239285281526753)	(16, 0.011655641367140639)	(18, 0.02832341834467861)	(20, 0.0253229562105632)	(22, 0.018674204890648367)	(24, 0.014629875685398397)	(26, 0.00982756260186228)	(28, 0.01753854046401203)	(30, 0.020898323675377275)	(32, 0.017918843793947984)	(34, 0.014923627223004101)	(36, 0.026219947512894907)	(38, 0.016544506243007007)	(40, 0.01512820418669379)	(42, 0.024748567043280614)	(44, 0.022380195271334623)	(46, 0.01763558338268534)	(48, 0.01274671850681897)	(50, 0.02276574416444211)	(52, 0.030224934994358396)	(54, 0.01858503031673235)	(56, 0.020984875467707526)	(58, 0.02962431801121816)	(60, 0.021346819326543125)	(62, 0.014509227732453198)	(64, 0.020129848670748064)	(66, 0.017194956076276784)	(68, 0.019628897387866905)	(70, 0.026372068844869284)	(72, 0.02286540986470119)	(74, 0.024404982655545374)	(76, 0.01204905860500542)	(78, 0.018571916408803527)	(80, 0.02947481946082954)	(82, 0.03058950163477976)	(84, 0.030046585846526364)	(86, 0.020848490825247736)	(88, 0.028945017580504967)	(90, 0.027240209549757578)	(92, 0.027274305710372523)	(94, 0.019843965477899655)	(96, 0.033443088000092325)	(98, 0.02712742994156967)	(100, 0.02812670972574622)
ERR579150_1	(1, 0.006838423350002505)	(2, 0.03928746306388864)	(3, 0.00237130568725614)	(4, 0.00011071242622368515)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 1.6735599312882638e-05)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 2.574707586597329e-05)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 2.059766069277863e-05)	(32, 0.0008213317201245479)	(34, 0.00037461995384991135)	(36, 0.001319537638131131)	(38, 0.012141033624599703)	(40, 0.0036831192026274785)	(42, 0.008331753750228956)	(44, 0.004951162689026663)	(46, 0.010660576762306239)	(48, 0.00503097862421118)	(50, 0.005034840685591077)	(52, 0.0026249143845359767)	(54, 0.0033677175232693056)	(56, 0.0030793502735704053)	(58, 0.0026210523231560805)	(60, 0.0021112602210098096)	(62, 0.006502424009951554)	(64, 0.006874469256214868)	(66, 0.003462981703973407)	(68, 0.009393820629700353)	(70, 0.017441069191610307)	(72, 0.001015722142912646)	(74, 0.0004698841345540125)	(76, 0.0029789366776931093)	(78, 0.0034436713970739273)	(80, 0.000825193781504444)	(82, 0.0048546111545292635)	(84, 0.003728176585392932)	(86, 0.006918239285187022)	(88, 0.0025064778355524996)	(90, 0.002557971987284446)	(92, 0.0010363198036054248)	(94, 0.0017353529133665995)	(96, 0.0006333780663029428)	(98, 7.724122759791987e-05)	(100, 0.00020855131451438363)
ERR579150_2	(1, 0.055394833725641524)	(2, 0.0390377164279887)	(3, 0.03404793312516308)	(4, 0.034949080780472146)	(5, 0.029603987830696087)	(6, 0.0036766824336609857)	(7, 0.0004325508745483512)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00023172368279375958)	(26, 0.0013375605912373124)	(28, 0.0023571447955298545)	(30, 0.0023622942107030492)	(32, 0.0003141143255648741)	(34, 6.436768966493322e-06)	(36, 0.0014778821547068667)	(38, 0.0011599057677620967)	(40, 0.009433728597292614)	(42, 0.011880988158353374)	(44, 0.004454244124813379)	(46, 0.0013723191436563762)	(48, 0.0013324111760641176)	(50, 0.0005020679793864791)	(52, 0.001588594580930552)	(54, 0.0005136541635261671)	(56, 0.008062696807429536)	(58, 0.013161905182685545)	(60, 0.010497082830557308)	(62, 0.013523651598602469)	(64, 0.005190610494580215)	(66, 0.0013568708981367922)	(68, 0.0003231258021179648)	(70, 0.001571858981617669)	(72, 0.0005728724380179057)	(74, 0.00012101125657007444)	(76, 0.006098194918855773)	(78, 0.007639157409434275)	(80, 0.00189884684511553)	(82, 0.004934427089713781)	(84, 0.0047220137138195015)	(86, 0.0007724122759791986)	(88, 0.001286066439505366)	(90, 0.002577282294183926)	(92, 0.000889561471169377)	(94, 0.00021370072968757828)	(96, 0.0018653756464897646)	(98, 0.0016246404871429144)	(100, 0.0007028951711410708)
ERR579151_1	(1, 0.010176133945059075)	(2, 0.005866743888660892)	(3, 0.009913730491129877)	(4, 0.019966129474173557)	(5, 0.0002133361414058506)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 8.533445656234024e-06)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 6.400084242175519e-06)	(40, 0.0)	(42, 0.0003040040015033371)	(44, 0.0013984184069153508)	(46, 0.0013013504625756886)	(48, 1.2800168484351038e-05)	(50, 0.0004458725355382278)	(52, 1.1733487777321783e-05)	(54, 0.0)	(56, 0.0)	(58, 0.0002677368574643425)	(60, 0.0005546739676552116)	(62, 0.0021834954072888807)	(64, 0.002921638456553124)	(66, 0.0020874941436562484)	(68, 0.002765903073326853)	(70, 0.0003552046754407413)	(72, 0.0)	(74, 2.133361414058506e-06)	(76, 2.133361414058506e-06)	(78, 0.0)	(80, 0.0)	(82, 0.0001184015584802471)	(84, 0.0009888130154161174)	(86, 0.0004853397216983101)	(88, 0.0002560033696870207)	(90, 3.733382474602385e-05)	(92, 0.0)	(94, 0.00021226946069882136)	(96, 0.0021141611613319797)	(98, 0.00036693816321806306)	(100, 0.08881716907079075)
ERR579151_2	(1, 0.0964940701192803)	(2, 0.023260039497479894)	(3, 0.013719647253810252)	(4, 0.01021026772768401)	(5, 0.009516925268114994)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 8.213441444125249e-05)	(24, 0.0007114760315885118)	(26, 0.0038645842015669835)	(28, 0.005462471900696805)	(30, 0.0035211130139035643)	(32, 0.004531259643460267)	(34, 0.0018944249356839535)	(36, 0.003907251429848154)	(38, 0.004381924344476171)	(40, 0.009396390348220691)	(42, 0.0033941780097670833)	(44, 0.003388844606231937)	(46, 0.0020128264941642006)	(48, 0.00298457261826785)	(50, 0.0034507120872396334)	(52, 0.0018997583392190995)	(54, 0.006785155977413079)	(56, 0.01850797694766457)	(58, 0.016214613427551677)	(60, 0.01906371759602681)	(62, 0.01276710138243313)	(64, 0.00848117830158959)	(66, 0.0025536336126280317)	(68, 0.002473632559600838)	(70, 0.00214189485971474)	(72, 0.0011018811703612185)	(74, 0.0015861542113524993)	(76, 0.007634233820208365)	(78, 0.006039546163199631)	(80, 0.0018090904791216132)	(82, 0.006995292076697842)	(84, 0.004358457368921528)	(86, 0.00121388264459929)	(88, 0.002820303789385345)	(90, 0.003372844395626498)	(92, 0.0026325679849481965)	(94, 0.0006058746415926157)	(96, 0.0042411224911483095)	(98, 0.0028469708070610767)	(100, 0.06511872380272184)
ERR579152_1	(1, 0.8481898475336036)	(2, 0.266723889664748)	(3, 0.0)	(4, 0.0)	(5, 0.05074891199633909)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0006309396373706148)	(12, 0.0023969029610164095)	(14, 0.0014087646929650764)	(16, 0.000771148445675196)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0001502237231834797)	(26, 3.004474463669594e-05)	(28, 0.0004907308290660337)	(30, 0.0007544569208770315)	(32, 7.49023161894237)	(34, 0.00038724337531741436)	(36, 0.00449335847566586)	(38, 0.0017259036641302005)	(40, 0.014548333014080102)	(42, 0.0030578873430237206)	(44, 0.00457347779469705)	(46, 0.0074844797194969235)	(48, 0.007304211251676747)	(50, 0.012311668691126073)	(52, 0.0027407483718585967)	(54, 0.012405141229995793)	(56, 0.0023902263510971436)	(58, 0.006028978757096986)	(60, 0.012445200889511386)	(62, 0.004346473057442013)	(64, 0.00016023863806237837)	(66, 0.0030278425983870246)	(68, 0.0)	(70, 0.0016057246855834166)	(72, 0.0009747850482128016)	(74, 0.004186234419379635)	(76, 0.0069603658408345604)	(78, 0.002313445337025588)	(80, 2.670643967706306e-05)	(82, 0.0011517152110733446)	(84, 0.0016224162103815809)	(86, 0.0015690033310274548)	(88, 3.3383049596328824e-06)	(90, 0.0016524609550182768)	(92, 0.0002436962620532004)	(94, 0.0008345762399082205)	(96, 0.0023234602519044863)	(98, 0.0)	(100, 0.0)
ERR579152_2	(1, 0.11864335826535265)	(2, 0.043017397709829326)	(3, 0.04622884708099616)	(4, 0.030311809033466575)	(5, 0.021772424946725658)	(6, 0.005301228275897018)	(7, 0.008606150185933572)	(8, 0.009687760992854625)	(9, 0.01387399541223426)	(10, 0.011907733791010492)	(12, 0.018427443377173513)	(14, 0.48478196962796793)	(16, 0.02730399626483735)	(18, 0.037325587753655264)	(20, 0.016578022429536897)	(22, 0.019889620949492717)	(24, 0.015476381792858042)	(26, 0.021435256145802738)	(28, 0.00686689330196484)	(30, 0.010398819949256429)	(32, 0.009921442340028926)	(34, 0.015740107884669043)	(36, 0.014992327573711276)	(38, 0.024105900113509045)	(40, 0.019772780275905563)	(42, 0.008929965767017961)	(44, 0.01125676432388208)	(46, 0.01587697838801399)	(48, 0.015199302481208515)	(50, 0.01743930510912218)	(52, 0.016371047522039654)	(54, 0.0291567555174336)	(56, 0.018116981015927652)	(58, 0.02232658357002472)	(60, 0.009397328461366565)	(62, 0.006606505515113474)	(64, 0.014151074723883788)	(66, 0.006282689934029085)	(68, 0.012138076833225162)	(70, 0.009260457958021617)	(72, 0.010181830126880292)	(74, 0.020921157182019277)	(76, 0.018023508477057932)	(78, 0.0190149850500689)	(80, 0.02063740126045048)	(82, 0.020230128055375267)	(84, 0.023247955738883393)	(86, 0.009964840304504155)	(88, 0.017085444783401092)	(90, 0.012929255108658154)	(92, 0.018584343710276258)	(94, 0.013987497780861778)	(96, 0.01169408227359399)	(98, 0.024129268248226476)	(100, 0.020240142970254168)
ERR579153_1	(1, 0.012214321792175704)	(2, 0.03414359347955166)	(3, 3.2600503004027685e-05)	(4, 0.0)	(5, 0.01003280479948952)	(6, 0.0009834485072881683)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.011793231961707016)	(12, 0.0)	(14, 0.0)	(16, 2.852544012852422e-05)	(18, 0.0)	(20, 3.12421487121932e-05)	(22, 0.0006452182886213812)	(24, 6.791771459172434e-06)	(26, 0.00026895414978322837)	(28, 5.569252596521396e-05)	(30, 0.0)	(32, 0.0007077025860457676)	(34, 0.001992705746121192)	(36, 0.0020171561233742127)	(38, 0.0050028188568264145)	(40, 0.0028566190757279256)	(42, 0.0033999607924617204)	(44, 0.00800478184178063)	(46, 0.011167030633171315)	(48, 0.00831312826602706)	(50, 0.0033700769980413614)	(52, 0.003512704198683983)	(54, 0.008956988200356605)	(56, 0.00067510208304174)	(58, 0.000516174630897105)	(60, 0.0003735474302544839)	(62, 0.0012985867029937693)	(64, 0.0014941897210179356)	(66, 0.0008693467467740715)	(68, 0.0026447158062017457)	(70, 0.0008353878894782093)	(72, 0.0010703831819655755)	(74, 0.0008679883924822371)	(76, 0.00041022299613401497)	(78, 9.372644613657959e-05)	(80, 0.0008965138326107612)	(82, 0.0013991049205895215)	(84, 0.00039799780750750463)	(86, 0.0025564227772325045)	(88, 4.8900754506041523e-05)	(90, 0.0011668263366858241)	(92, 0.0008584799124393956)	(94, 0.0007117776489212711)	(96, 0.0019152795514866263)	(98, 0.0017454852650073155)	(100, 0.0007077025860457676)
ERR579153_2	(1, 0.02398038666804603)	(2, 0.053549042892699135)	(3, 0.0465562349983352)	(4, 0.05576587709697302)	(5, 0.04739841465927259)	(6, 0.05422278662144905)	(7, 0.02056548397837413)	(8, 0.017585254662089267)	(9, 0.012687029085734106)	(10, 0.011839416007629387)	(12, 0.012150479140459485)	(14, 0.009143082738337931)	(16, 0.009504404979965905)	(18, 0.010479703361503065)	(20, 0.010600596893476335)	(22, 0.011522919457631951)	(24, 0.006753737539001069)	(26, 0.012310764946895952)	(28, 0.017388293289773267)	(30, 0.025219205782199085)	(32, 0.017423610501360962)	(34, 0.017972385635262097)	(36, 0.01808920410435986)	(38, 0.01999905023867915)	(40, 0.04083077165825284)	(42, 0.03008890591842572)	(44, 0.026903565104073844)	(46, 0.02869523441500353)	(48, 0.02856754911157109)	(50, 0.020185144776660474)	(52, 0.021369629719140144)	(54, 0.020107718582025907)	(56, 0.030734124207047096)	(58, 0.04050476662821256)	(60, 0.035894512161726316)	(62, 0.03672582498832902)	(64, 0.03178413207463516)	(66, 0.020666002195969882)	(68, 0.023358260402385835)	(70, 0.018523877477746895)	(72, 0.0169957288994331)	(74, 0.02314228206998415)	(76, 0.024701672797010143)	(78, 0.022994221452174193)	(80, 0.025967658996999883)	(82, 0.023058064103890413)	(84, 0.021066716712061055)	(86, 0.02384047617598708)	(88, 0.015602057396010916)	(90, 0.015140216936787191)	(92, 0.02225527671741623)	(94, 0.013901397822634137)	(96, 0.02229059392900393)	(98, 0.024565837367826693)	(100, 0.025619920298290254)
ERR579154_1	(1, 0.0083564242166379)	(2, 0.042482968599172)	(3, 0.0028829341071549847)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00012469066235271372)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 7.201960670372258e-05)	(30, 2.149839006081271e-06)	(32, 0.001418893744013639)	(34, 0.002420718720847511)	(36, 0.00017628679849866424)	(38, 0.006373197733527928)	(40, 0.010132191235661031)	(42, 0.003047396791120202)	(44, 0.0014704898801595895)	(46, 0.004717821698845349)	(48, 0.0023927708137684548)	(50, 0.001224333313963284)	(52, 0.0023519238726529106)	(54, 0.004021273860875018)	(56, 0.000952378679694003)	(58, 0.000928730450627109)	(60, 0.010163363901249209)	(62, 0.0004299678012162542)	(64, 0.0009050822215602152)	(66, 0.0038718600499523695)	(68, 0.00735567415930707)	(70, 0.003055996147144527)	(72, 0.002645376896983004)	(74, 0.00432977575824768)	(76, 2.149839006081271e-06)	(78, 4.622153863074733e-05)	(80, 0.0)	(82, 0.0009760269087608971)	(84, 0.0019810766441038913)	(86, 0.00032247585091219066)	(88, 6.127041167331622e-05)	(90, 0.003288178759801304)	(92, 0.00013866461589224198)	(94, 0.0001988601080625176)	(96, 0.0008911082680206869)	(98, 0.00025475592222063065)	(100, 0.00032140093140915006)
ERR579154_2	(1, 0.08110267650441595)	(2, 0.04061475850288737)	(3, 0.03377182094653069)	(4, 0.0393721515573724)	(5, 0.03125005979239736)	(6, 0.0012856037256366002)	(7, 0.0012705548525940313)	(8, 0.00025368100271759)	(9, 0.00020208486657163948)	(10, 3.2247585091219064e-06)	(12, 0.00011071670881318546)	(14, 3.2247585091219064e-06)	(16, 3.2247585091219064e-06)	(18, 0.0)	(20, 5.267105564899114e-05)	(22, 0.00013973953539528263)	(24, 0.00010211735278886037)	(26, 0.00027410447327536205)	(28, 0.004005150068329408)	(30, 0.003539709923512813)	(32, 0.0003708472285490193)	(34, 0.0029861263794468853)	(36, 0.007408345214956061)	(38, 0.004867235509767998)	(40, 0.008447792374396355)	(42, 0.0035246610504702435)	(44, 0.0015177863382933774)	(46, 0.011170563475598284)	(48, 0.00910026851274202)	(50, 0.003255931174710085)	(52, 0.001630652886112644)	(54, 0.0029925758964651295)	(56, 0.013351575147267734)	(58, 0.019387248156840904)	(60, 0.01681174102755554)	(62, 0.01540789615658447)	(64, 0.0029270058067796503)	(66, 0.003158113499933387)	(68, 0.00170804709033157)	(70, 0.0008932581070267681)	(72, 0.0006632253333760721)	(74, 0.00042566812320409165)	(76, 0.009780692558166743)	(78, 0.0092346334506221)	(80, 0.007670625573697975)	(82, 0.0010942680540953669)	(84, 0.002239057324833644)	(86, 0.0019251808299457782)	(88, 0.0015941056230092626)	(90, 0.00034719899948212527)	(92, 0.0016199036910822379)	(94, 0.0019660277710613224)	(96, 0.0030162241255320232)	(98, 0.0008416619708808176)	(100, 0.00035902311401557225)
